Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2015-07-04 00:00:00.0,7.772918,13.5,1.7,,0.8,,11.65555,,0.6,,0.0,0.0,0.0,,,7.968883,80,81,3.671231,,,C ,,C ,,,,12.118,18.75802
2015-07-05 00:00:00.0,7.013196,13.8,2.6,,1.7,,10.5,,1.8,,0.0,0.0,0.0,,,8.698651,85,82,4.916574,,,C ,,C ,,,,9.794,19.33902
2015-07-06 00:00:00.0,10.96806,18.7,6.7,,5.5,,11.3,,5.1,,0.0,0.0,0.0,,,9.684351,78,76,6.478841,,,C ,,C ,,,,4.149999,9.960001
2015-07-07 00:00:00.0,8.886112,19.8,2.7,,1.5,,10.83472,,1.5,,0.0,0.0,0.0,,,9.49243,84,77,6.073893,,,C ,,C ,,,,10.956,12.28401
2015-07-08 00:00:00.0,9.836809,18.7,2.4,,1.5,,10.62153,,1.7,,0.25,0.0,0.0,,,10.42661,84,82,7.459916,,,C ,,C ,,,,8.465997,9.711001
2015-07-09 00:00:00.0,11.62238,19.3,6.7,,5.8,,11.27342,,6.2,,0.0,0.25,0.25,,,13.09644,93,,10.81165,,,C ,,C ,,,,0.498,6.722998
2015-07-10 00:00:00.0,13.45972,18.7,10.5,,9.9,,12.57153,,10.1,,0.0,0.0,0.0,,,14.91809,95,93,12.90291,,,C ,,C ,,,,0.0,2.074999
2015-07-11 00:00:00.0,13.25139,16.8,11.1,,10.5,,13.36527,,10.7,,0.25,0.0,0.0,,,13.4984,91,95,11.349,,,C ,,C ,,,,0.0,6.640004
2015-07-12 00:00:00.0,13.5993,18.5,9.4,,8.9,,13.09306,,9.0,,5.25,5.25,2.25,,,16.22873,99,98,14.04519,,,C ,,C ,,,,0.0,-1.328001
2015-07-13 00:00:00.0,11.23611,15.6,8.6,,8.1,,13.26111,,7.7,,0.0,0.25,0.25,,,11.05199,91,87,8.280512,,,C ,,C ,,,,2.49,14.94002
2015-07-14 00:00:00.0,7.464581,16.0,1.5,,0.4,,11.21041,,0.4,,0.0,0.0,0.0,,,6.860552,72,66,1.516728,,,C ,,C ,,,,14.44201,15.68702
2015-07-15 00:00:00.0,6.584723,16.6,-2.0,,-3.1,,9.855556,,-3.3,,0.0,0.0,0.0,,,6.593908,69,64,0.9952262,,,C ,,C ,,,,8.631997,8.050997
2015-07-16 00:00:00.0,8.365973,16.2,1.0,,-0.2,,9.831944,,0.1,,0.0,0.0,0.0,,,7.300751,70,65,2.415564,,,C ,,C ,,,,11.62,14.85702
2015-07-17 00:00:00.0,9.070833,18.4,1.4,,-0.1,,9.906252,,0.3,,0.0,0.0,0.0,,,9.954321,82,80,6.656002,,,C ,,C ,,,,8.465997,8.051003
2015-07-18 00:00:00.0,12.26111,17.3,7.9,,7.2,,11.18265,,7.3,,0.0,0.0,0.0,,,12.72763,87,85,10.50156,,,C ,,C ,,,,0.0,4.149997
2015-07-19 00:00:00.0,13.75486,18.4,8.2,,7.0,,12.36944,,6.9,,0.0,0.0,0.0,,,10.21507,70,68,6.709307,,,C ,,C ,,,,0.0,4.232998
2015-07-20 00:00:00.0,9.644445,14.7,4.2,,3.0,,11.61874,,2.6,,0.0,0.0,0.0,,,7.702581,70,70,3.053417,,,C ,,C ,,,,6.141997,14.69101
2015-07-21 00:00:00.0,5.086113,13.7,-2.8,,-3.6,,10.04305,,-3.9,,0.0,0.0,0.0,,,6.500853,76,76,0.7584202,,,C ,,C ,,,,14.94001,10.375
2015-07-22 00:00:00.0,8.046528,17.1,0.6,,-0.3,,9.829167,,-0.1,,0.0,0.0,0.0,,,7.166201,68,68,2.192052,,,C ,,C ,,,,12.28401,13.03101
2015-07-23 00:00:00.0,9.490972,18.3,4.4,,3.2,,10.35069,,3.7,,0.0,0.0,0.0,,,9.057261,80,75,5.463855,,,C ,,C ,,,,11.288,13.52901
2015-07-24 00:00:00.0,9.581249,20.5,1.0,,0.6,,10.65139,,0.3,,0.0,0.0,0.0,,,9.899144,82,77,6.56127,,,C ,,C ,,,,8.465997,3.651999
2015-07-25 00:00:00.0,9.818748,12.9,6.6,,5.9,,10.92569,,6.1,,0.25,0.0,0.0,,,12.11103,100,100,9.707783,,,C ,,C ,,,,0.166,15.35501
2015-07-26 00:00:00.0,13.09028,21.0,7.6,,6.9,,11.4757,,6.8,,0.0,0.25,0.25,,,13.30762,86,84,11.1224,,,C ,,C ,,,,0.0,-0.6639996
2015-07-27 00:00:00.0,15.91944,24.1,10.6,,10.1,,12.66042,,10.2,,0.0,0.0,0.0,,,14.09566,77,73,12.04634,,,C ,,C ,,,,0.0,-8.134005
2015-07-28 00:00:00.0,20.41319,27.8,15.6,,15.1,,14.47917,,15.3,,0.0,0.0,0.0,,,18.39697,75,74,16.02547,,,C ,,C ,,,,0.0,-18.92402
2015-07-29 00:00:00.0,16.65625,21.5,13.2,,12.7,,15.225,,12.8,,0.0,0.0,0.0,,,16.58988,93,92,14.54509,,,C ,,C ,,,,0.0,-6.474004
2015-07-30 00:00:00.0,15.87153,19.5,12.9,,12.2,,14.84653,,12.4,,43.75,18.5,5.25,,,18.34092,95,95,16.01355,,,C ,,C ,,,,0.0,-11.537
2015-07-31 00:00:00.0,17.51875,20.7,12.2,,11.2,,15.88333,,10.9,,7.0,32.25,6.0,,,17.05069,93,93,14.80564,,,C ,,C ,,,,0.0,-8.798001
2015-08-01 00:00:00.0,12.17986,19.5,6.1,,5.1,,13.84931,,5.1,,0.0,0.0,0.0,,,11.80263,83,82,9.349161,,,C ,,C ,,,,1.494,3.734994
2015-08-02 00:00:00.0,15.23889,21.6,11.2,,10.4,,14.42916,,10.7,,0.0,0.0,0.0,,,14.93898,86,83,12.92639,,,C ,,C ,,,,0.0,-4.896999
2015-08-03 00:00:00.0,14.53125,21.6,9.2,,8.1,,14.26597,,8.2,,0.0,0.0,0.0,,,10.57364,70,65,7.525505,,,C ,,C ,,,,0.0,-1.162001
2015-08-04 00:00:00.0,13.93264,20.6,8.7,,7.8,,13.85695,,7.7,,0.0,0.0,0.0,,,10.62346,68,66,7.734534,,,C ,,C ,,,,0.0,-2.241001
2015-08-05 00:00:00.0,15.83611,20.4,11.7,,11.1,,14.3375,,11.3,,161.5,57.75,26.0,,,15.68961,81,80,13.32393,,,C ,,C ,,,,0.0,-12.69901
2015-08-06 00:00:00.0,18.95734,22.2,16.7,,16.6,,16.94126,,16.5,,61.0,128.25,15.25,,,19.91534,91,85,17.42672,,,C ,,C ,,,,0.0,-20.33503
2015-08-07 00:00:00.0,17.72083,20.0,16.1,,15.5,,16.9,,15.7,,0.5,36.5,27.0,,,18.76319,96,96,16.45669,,,C ,,C ,,,,0.0,-11.95201
2015-08-08 00:00:00.0,16.79098,26.0,14.1,,14.2,,16.48265,,14.0,,3.5,0.75,0.5,,,18.9978,97,93,16.60413,,,C ,,C ,,,,0.0,-9.960006
2015-08-09 00:00:00.0,16.53195,22.2,13.0,,12.9,,16.58541,,12.8,,85.25,62.75,13.5,,,17.98115,99,100,15.73252,,,C ,,C ,,,,0.0,-7.470006
2015-08-10 00:00:00.0,13.0507,15.9,11.2,,10.2,,15.15347,,10.6,,1.0,26.75,3.5,,,13.9733,96,94,11.92341,,,C ,,C ,,,,0.0,6.640004
2015-08-11 00:00:00.0,12.14861,18.3,8.9,,8.0,,14.26111,,7.8,,0.0,0.0,0.0,,,12.92196,91,88,10.73819,,,C ,,C ,,,,0.0,4.98
2015-08-12 00:00:00.0,11.04028,12.9,10.1,,9.2,,13.67084,,9.4,,15.25,7.75,1.75,,,12.56418,95,96,10.31107,,,C ,,C ,,,,0.0,10.70701
2015-08-13 00:00:00.0,12.3368,14.3,10.9,,10.8,,13.68126,,10.6,,3.25,10.75,2.25,,,14.21256,99,99,12.17963,,,C ,,C ,,,,0.0,6.474003
2015-08-14 00:00:00.0,10.82153,11.8,9.8,,9.9,,13.54514,,9.8,,0.5,0.25,0.25,,,12.61375,99,100,10.39791,,,C ,,C ,,,,0.0,
2015-08-15 00:00:00.0,11.32222,18.0,5.8,,4.9,,13.65069,,4.9,,0.25,0.5,0.25,,,11.25442,87,85,8.679029,,,C ,,C ,,,,1.66,8.631998
2015-08-16 00:00:00.0,10.94861,18.1,5.7,,4.8,,13.16875,,4.9,,0.0,0.0,0.0,,,11.46048,87,84,8.888,,,C ,,C ,,,,4.813998,9.212998
2015-08-17 00:00:00.0,12.17916,15.5,8.2,,7.6,,13.15973,,7.6,,0.75,0.75,0.5,,,14.15568,97,97,12.05252,,,C ,,C ,,,,0.0,4.98
2015-08-18 00:00:00.0,14.67847,22.0,9.0,,8.1,,14.14375,,8.3,,0.0,0.0,0.0,,,12.84343,81,76,10.65125,,,C ,,C ,,,,0.0,-2.573
2015-08-19 00:00:00.0,11.80486,17.5,7.5,,6.8,,14.26528,,7.1,,0.0,0.0,0.0,,,11.66994,87,86,9.228813,,,C ,,C ,,,,0.0,8.134
2015-08-20 00:00:00.0,11.95069,16.9,7.8,,6.6,,13.9007,,6.8,,0.25,0.0,0.0,,,12.40617,87,84,10.09288,,,C ,,C ,,,,0.0,6.971995
2015-08-21 00:00:00.0,14.23403,21.3,8.9,,8.4,,14.21945,,8.4,,0.0,0.25,0.25,,,13.62099,84,79,11.50979,,,C ,,C ,,,,0.0,-3.652
2015-08-22 00:00:00.0,15.99514,21.1,11.9,,11.1,,14.88125,,10.9,,0.0,0.0,0.0,,,13.5177,77,73,11.19918,,,C ,,C ,,,,0.0,-5.477993
2015-08-23 00:00:00.0,10.70555,15.0,7.2,,6.0,,13.50903,,6.2,,0.0,0.0,0.0,,,9.27839,76,74,5.873453,,,C ,,C ,,,,2.49,13.61201
2015-08-24 00:00:00.0,9.75,17.1,3.0,,2.4,,13.00208,,2.1,,0.0,0.0,0.0,,,9.619585,79,72,6.351162,,,C ,,C ,,,,7.469996,10.79
2015-08-25 00:00:00.0,13.11806,20.3,8.2,,7.3,,13.42014,,7.4,,5.0,0.0,0.0,,,12.44333,78,76,10.13319,,,C ,,C ,,,,0.0,-1.411
2015-08-26 00:00:00.0,17.24375,24.2,13.7,,13.4,,15.23681,,13.4,,0.0,5.0,4.75,,,16.03802,84,82,13.9866,,,C ,,C ,,,,0.0,-9.129998
2015-08-27 00:00:00.0,13.775,21.4,6.9,,6.0,,14.79027,,5.7,,0.0,0.0,0.0,,,10.22435,70,65,7.227458,,,C ,,C ,,,,,1.659999
2015-08-28 00:00:00.0,16.84444,26.3,9.6,,8.1,,14.48819,,8.4,,0.0,0.0,0.0,,,11.93272,61,57,9.481714,,,C ,,C ,,,,0.0,-10.541
2015-08-29 00:00:00.0,19.38194,28.1,12.6,,11.5,,15.98402,,11.9,,0.0,0.0,0.0,,,16.40075,76,74,14.31461,,,C ,,C ,,,,0.0,-13.52901
2015-08-30 00:00:00.0,19.87569,28.2,13.9,,13.2,,17.23055,,13.3,,0.0,0.0,0.0,,,18.16227,79,73,15.91391,,,C ,,C ,,,,0.0,-15.85301
2015-08-31 00:00:00.0,19.29028,27.1,14.2,,14.0,,17.88125,,14.0,,0.0,0.0,0.0,,,14.42663,70,65,12.03083,,,C ,,C ,,,,0.0,-11.122
2015-09-01 00:00:00.0,9.884721,15.1,3.8,,3.3,,15.48958,,3.4,,0.0,0.0,0.0,,,8.566967,72,68,4.715708,,,C ,,C ,,,,6.141997,13.52901
2015-09-02 00:00:00.0,12.4875,18.8,8.3,,7.8,,15.28125,,7.9,,0.0,0.0,0.0,,,10.60969,73,69,7.787659,,,C ,,C ,,,,0.0,2.987999
2015-09-03 00:00:00.0,12.69861,18.5,7.9,,7.2,,15.70555,,7.3,,0.0,0.0,0.0,,,10.24817,77,74,7.217762,,,C ,,C ,,,,1.992,7.386993
2015-09-04 00:00:00.0,11.88333,21.8,2.8,,2.0,,14.95556,,1.7,,0.0,0.0,0.0,,,9.15514,69,63,5.528551,,,C ,,C ,,,,6.971997,2.157999
2015-09-05 00:00:00.0,13.45555,22.8,4.2,,3.3,,15.22361,,3.2,,0.0,0.0,0.0,,,9.810823,68,59,6.634081,,,C ,,C ,,,,5.145998,0.9959995
2015-09-06 00:00:00.0,14.38819,21.9,7.2,,6.1,,15.30208,,6.3,,0.0,0.0,0.0,,,10.24835,65,59,7.311558,,,C ,,C ,,,,0.0,-1.660001
2015-09-07 00:00:00.0,13.86389,19.2,10.3,,9.4,,14.99583,,9.3,,0.25,0.25,0.25,,,13.6375,85,83,11.5166,,,C ,,C ,,,,0.0,-0.6640007
2015-09-08 00:00:00.0,15.36111,24.1,7.5,,7.1,,15.6625,,6.8,,0.25,0.25,0.25,,,10.55062,67,59,7.393488,,,C ,,C ,,,,0.0,-1.411001
2015-09-09 00:00:00.0,10.39583,15.3,7.2,,6.9,,13.95902,,6.7,,33.0,33.0,3.0,,,10.40219,87,90,7.453348,,,C ,,C ,,,,0.0,15.52102
2015-09-10 00:00:00.0,9.010417,15.1,4.2,,3.4,,12.89514,,3.3,,0.0,0.0,0.0,,,7.780686,73,65,3.187144,,,C ,,C ,,,,11.454,15.93601
2015-09-11 00:00:00.0,6.840974,12.2,2.1,,1.0,,12.18125,,1.2,,0.0,0.0,0.0,,,5.926021,62,55,-0.6090456,,,C ,,C ,,,,14.27601,
2015-09-12 00:00:00.0,10.11597,18.9,2.3,,1.3,,12.57292,,1.4,,0.0,0.0,0.0,,,7.839733,67,65,3.41047,,,C ,,C ,,,,8.797997,10.043
2015-09-13 00:00:00.0,13.83472,23.4,5.4,,4.6,,13.73125,,4.3,,0.0,0.0,0.0,,,9.905256,65,55,6.79792,,,C ,,C ,,,,,-0.4979995
2015-09-14 00:00:00.0,15.58195,25.5,7.2,,6.2,,14.36875,,6.2,,0.0,0.0,0.0,,,10.81372,61,51,8.102271,,,C ,,C ,,,,0.0,-7.138001
2015-09-15 00:00:00.0,20.02083,27.4,14.1,,13.4,,16.0243,,13.3,,0.0,0.0,0.0,,,10.10905,46,45,7.008357,,,C ,,C ,,,,0.0,-14.52501
2015-09-16 00:00:00.0,14.65902,20.9,9.6,,8.8,,16.10139,,8.6,,0.0,0.0,0.0,,,8.068019,55,53,3.813462,,,C ,,C ,,,,0.0,-0.4980013
2015-09-17 00:00:00.0,13.34028,21.8,7.4,,6.5,,15.86875,,6.7,,0.0,0.0,0.0,,,8.476398,60,50,4.417181,,,C ,,C ,,,,0.0,2.074999
2015-09-18 00:00:00.0,13.75208,23.5,4.8,,4.4,,15.9486,,3.8,,0.0,0.0,0.0,,,10.66052,71,63,7.827169,,,C ,,C ,,,,5.145998,0.3319997
2015-09-19 00:00:00.0,15.47639,24.5,8.3,,7.2,,16.35764,,7.6,,0.0,0.0,0.0,,,10.2722,61,56,7.329042,,,C ,,C ,,,,0.0,-5.644001
2015-09-20 00:00:00.0,15.91805,25.0,9.2,,8.0,,16.42431,,7.7,,0.0,0.0,0.0,,,11.54907,66,61,8.994394,,,C ,,C ,,,,0.0,-5.893003
2015-09-21 00:00:00.0,15.59792,17.8,14.6,,14.3,,16.3111,,14.3,,0.25,0.0,0.0,,,14.41396,83,85,12.34126,,,C ,,C ,,,,0.0,-2.572999
2015-09-22 00:00:00.0,13.79028,14.7,12.5,,12.4,,15.90139,,12.3,,1.75,0.25,0.25,,,15.07075,96,95,13.09283,,,C ,,C ,,,,0.0,0.0
2015-09-23 00:00:00.0,14.35139,15.7,13.5,,13.6,,15.62014,,13.4,,8.0,9.75,2.0,,,16.28576,99,99,14.28414,,,C ,,C ,,,,0.0,0.0
2015-09-24 00:00:00.0,15.03333,19.2,12.6,,12.6,,16.16111,,12.4,,15.5,13.25,4.5,,,14.96129,90,85,12.97961,,,C ,,C ,,,,0.0,-3.734999
2015-09-25 00:00:00.0,14.22639,19.1,11.1,,11.0,,16.67709,,10.9,,0.0,2.25,1.25,,,13.30228,83,79,11.18488,,,C ,,C ,,,,0.0,-0.8300007
2015-09-26 00:00:00.0,15.18681,21.5,8.4,,7.9,,17.26597,,7.9,,0.0,0.0,0.0,,,12.71272,79,69,10.48049,,,C ,,C ,,,,0.0,-5.145995
2015-09-27 00:00:00.0,15.4875,23.6,7.9,,7.3,,17.37222,,7.3,,0.0,0.0,0.0,,,11.59743,67,58,9.057508,,,C ,,C ,,,,0.0,-7.138
2015-09-28 00:00:00.0,14.95069,16.8,11.5,,10.6,,16.42154,,10.8,,8.75,8.75,1.75,,,14.24215,88,95,12.15182,,,C ,,C ,,,,0.0,1.66
2015-09-29 00:00:00.0,13.74445,20.1,7.3,,6.4,,15.76736,,6.7,,0.25,0.25,0.25,,,10.20076,70,66,7.091936,,,C ,,C ,,,,0.332,0.4149986
2015-09-30 00:00:00.0,12.79444,20.3,5.1,,4.1,,16.07848,,4.1,,0.0,0.0,0.0,,,10.18037,69,63,7.164281,,,C ,,C ,,,,4.813998,1.078997
2015-10-01 00:00:00.0,15.29236,23.7,9.4,,8.6,,16.3493,,8.9,,38.5,36.0,9.25,,,13.36967,76,72,10.98489,,,C ,,C ,,,,0.0,-6.723002
2015-10-02 00:00:00.0,12.61181,16.3,9.1,,8.4,,15.57986,,8.6,,0.0,2.5,2.75,,,12.23384,89,85,9.7129,,,C ,,C ,,,,1.66,9.047001
2015-10-03 00:00:00.0,8.101389,14.4,1.5,,0.6,,14.00486,,0.4,,0.0,0.0,0.0,,,8.08161,77,70,3.85268,,,C ,,C ,,,,10.126,14.77401
2015-10-04 00:00:00.0,11.27431,19.8,3.2,,2.6,,14.50764,,2.2,,0.0,0.0,0.0,,,11.55653,81,79,8.879757,,,C ,,C ,,,,6.307997,2.489997
2015-10-05 00:00:00.0,16.06945,22.7,11.5,,11.1,,16.2618,,11.1,,0.0,0.0,0.0,,,13.87503,75,74,11.78624,,,C ,,C ,,,,0.0,-8.715
2015-10-06 00:00:00.0,17.74861,24.2,14.9,,14.1,,17.59792,,14.4,,0.0,0.0,0.0,,,15.74992,79,77,13.74623,,,C ,,C ,,,,0.0,-10.209
2015-10-07 00:00:00.0,16.91459,23.3,12.0,,11.6,,18.45695,,11.7,,0.0,0.0,0.0,,,12.88531,69,65,10.67652,,,C ,,C ,,,,0.0,-10.375
2015-10-08 00:00:00.0,16.4875,24.1,9.7,,9.1,,18.58125,,9.2,,0.0,0.0,0.0,,,9.896297,59,55,6.437848,,,C ,,C ,,,,0.0,-5.560998
2015-10-09 00:00:00.0,13.14861,18.8,9.7,,9.3,,17.50001,,9.5,,0.0,0.0,0.0,,,10.20691,70,67,7.235398,,,C ,,C ,,,,0.0,4.730999
2015-10-10 00:00:00.0,12.43334,19.3,6.6,,5.8,,16.87083,,6.1,,0.0,0.0,0.0,,,10.61711,75,68,7.81642,,,C ,,C ,,,,0.664,4.896997
2015-10-11 00:00:00.0,12.99514,20.3,9.4,,8.9,,17.19653,,9.2,,1.5,0.0,0.0,,,11.9551,82,76,9.587222,,,C ,,C ,,,,0.0,2.655998
2015-10-12 00:00:00.0,13.85903,21.8,9.5,,9.0,,17.80069,,8.8,,0.0,1.5,1.25,,,11.47138,76,70,8.916796,,,C ,,C ,,,,0.0,-0.9960014
2015-10-13 00:00:00.0,15.73681,24.2,8.7,,8.1,,17.75764,,8.1,,0.0,0.0,0.0,,,12.36879,70,62,10.08394,,,C ,,C ,,,,0.0,-9.046999
2015-10-14 00:00:00.0,17.74931,24.8,13.0,,12.4,,18.20347,,12.4,,14.5,14.25,10.75,,,15.74264,80,80,13.67232,,,C ,,C ,,,,0.0,-11.122
2015-10-15 00:00:00.0,15.32917,19.5,12.1,,11.7,,17.84167,,11.5,,0.0,0.25,0.25,,,13.17624,79,74,10.96763,,,C ,,C ,,,,0.0,-4.813995
2015-10-16 00:00:00.0,12.2118,18.7,5.3,,4.5,,16.83819,,4.1,,0.0,0.0,0.0,,,9.585802,72,61,6.333972,,,C ,,C ,,,,3.319999,7.054996
2015-10-17 00:00:00.0,12.63611,20.6,5.5,,4.6,,17.25833,,4.5,,0.0,0.0,0.0,,,8.522783,63,55,4.597956,,,C ,,C ,,,,2.822,3.153997
2015-10-18 00:00:00.0,13.5507,22.0,6.0,,5.1,,17.67638,,5.3,,0.0,0.0,0.0,,,10.28553,65,58,7.353466,,,C ,,C ,,,,3.485999,-1.66
2015-10-19 00:00:00.0,15.30626,18.9,12.6,,12.3,,17.51458,,12.3,,5.25,5.0,1.25,,,14.3744,84,87,12.20561,,,C ,,C ,,,,0.0,-4.731
2015-10-20 00:00:00.0,17.06389,24.0,12.5,,12.3,,18.18334,,12.1,,0.0,0.25,0.25,,,15.37729,82,78,13.40239,,,C ,,C ,,,,0.0,-10.292
2015-10-21 00:00:00.0,18.96181,27.1,10.4,,9.9,,19.37153,,9.5,,0.0,0.0,0.0,,,15.49953,73,61,13.48912,,,C ,,C ,,,,0.0,-12.78201
2015-10-22 00:00:00.0,19.40347,27.8,13.6,,13.0,,20.23611,,12.9,,0.0,0.0,0.0,,,15.12514,72,64,13.05521,,,C ,,C ,,,,0.0,-13.36301
2015-10-23 00:00:00.0,14.0125,19.9,7.9,,7.1,,19.60972,,7.4,,0.0,0.0,0.0,,,8.580807,58,53,4.661084,,,C ,,C ,,,,0.0,1.742999
2015-10-24 00:00:00.0,12.12639,16.7,7.8,,7.1,,17.85833,,7.2,,0.0,0.0,0.0,,,11.27887,77,75,8.591074,,,C ,,C ,,,,0.0,5.311998
2015-10-25 00:00:00.0,16.65764,24.4,12.1,,12.1,,18.78472,,11.7,,0.0,0.0,0.0,,,14.42911,73,69,12.32641,,,C ,,C ,,,,0.0,-12.035
2015-10-26 00:00:00.0,19.71458,26.0,15.1,,14.5,,20.4125,,14.7,,14.25,12.25,8.0,,,18.7075,83,77,16.43384,,,C ,,C ,,,,0.0,-17.84502
2015-10-27 00:00:00.0,19.56944,27.2,13.7,,13.0,,21.10903,,13.0,,0.25,2.0,1.75,,,18.21601,82,74,15.99666,,,C ,,C ,,,,0.0,-15.35501
2015-10-28 00:00:00.0,21.66597,28.5,15.4,,15.0,,22.04514,,15.0,,2.5,0.25,0.25,,,19.64107,75,66,17.20506,,,C ,,C ,,,,0.0,-20.16902
2015-10-29 00:00:00.0,18.92987,22.8,16.4,,16.2,,20.83889,,16.1,,34.25,36.75,4.5,,,19.64379,93,97,17.21277,,,C ,,C ,,,,0.0,-18.84102
2015-10-30 00:00:00.0,17.82222,22.1,14.9,,14.4,,20.04514,,14.5,,0.0,0.0,0.0,,,17.11255,87,86,14.93594,,,C ,,C ,,,,0.0,-11.288
2015-10-31 00:00:00.0,15.31041,22.3,8.4,,7.5,,19.59097,,7.8,,0.0,0.0,0.0,,,12.22124,73,67,9.889225,,,C ,,C ,,,,0.0,-4.482
2015-11-01 00:00:00.0,14.81736,20.9,9.5,,8.6,,18.66458,,8.9,,0.0,0.0,0.0,,,11.38353,70,70,8.819493,,,C ,,C ,,,,0.0,-3.651998
2015-11-02 00:00:00.0,16.05139,23.5,9.2,,7.9,,18.91111,,8.4,,0.0,0.0,0.0,,,12.47779,70,63,10.13111,,,C ,,C ,,,,0.0,-7.718999
2015-11-03 00:00:00.0,18.37292,25.9,12.2,,11.8,,19.99027,,11.6,,0.0,0.0,0.0,,,15.98522,77,67,13.98093,,,C ,,C ,,,,0.0,-14.11001
2015-11-04 00:00:00.0,18.19236,24.5,12.6,,12.0,,20.70208,,12.2,,0.0,0.0,0.0,,,12.70827,66,55,10.16491,,,C ,,C ,,,,0.0,-10.209
2015-11-05 00:00:00.0,16.59444,26.2,7.9,,7.3,,20.83541,,7.2,,0.0,0.0,0.0,,,10.22712,59,46,7.206252,,,C ,,C ,,,,0.0,-5.975996
2015-11-06 00:00:00.0,18.84375,28.1,9.6,,8.7,,21.44028,,8.6,,0.0,0.0,0.0,,,11.72446,58,45,9.230404,,,C ,,C ,,,,0.0,-11.288
2015-11-07 00:00:00.0,20.58541,29.2,11.3,,10.4,,22.11042,,10.4,,0.0,0.0,0.0,,,13.21665,58,48,11.04478,,,C ,,C ,,,,0.0,-16.10201
2015-11-08 00:00:00.0,21.84374,29.1,14.6,,13.9,,22.68611,,13.9,,0.0,0.0,0.0,,,14.92467,60,51,12.92922,,,C ,,C ,,,,0.0,-18.59202
2015-11-09 00:00:00.0,21.27222,30.8,16.2,,15.7,,22.52639,,15.8,,14.5,14.25,13.0,,,18.56544,75,69,16.25123,,,C ,,C ,,,,0.0,-20.41802
2015-11-10 00:00:00.0,21.75,29.0,17.2,,17.0,,22.13333,,16.9,,0.0,0.25,0.25,,,21.11216,82,78,18.33425,,,C ,,C ,,,,0.0,-21.08203
2015-11-11 00:00:00.0,22.61389,30.4,13.8,,12.6,,23.39444,,12.7,,0.0,0.0,0.0,,,14.87001,59,44,12.60227,,,C ,,C ,,,,0.0,-18.84102
2015-11-12 00:00:00.0,17.34862,21.3,14.8,,14.2,,21.00975,,14.4,,53.0,52.75,12.75,,,16.85428,83,88,14.42828,,,C ,,C ,,,,0.0,-14.77402
2015-11-13 00:00:00.0,18.54791,23.8,14.0,,13.5,,20.28473,,13.5,,0.0,0.25,0.25,,,17.20259,85,83,15.10772,,,C ,,C ,,,,0.0,-12.28401
2015-11-14 00:00:00.0,21.30209,30.7,12.8,,12.3,,21.82222,,12.2,,0.0,0.0,0.0,,,17.92066,72,61,15.72857,,,C ,,C ,,,,0.0,-17.59602
2015-11-15 00:00:00.0,23.48055,30.2,17.0,,16.2,,23.46112,,16.4,,0.0,0.0,0.0,,,17.55661,63,56,15.43332,,,C ,,C ,,,,0.0,-22.99103
2015-11-16 00:00:00.0,23.38125,30.1,17.7,,17.0,,24.30347,,17.1,,5.0,0.0,0.0,,,18.52952,66,61,16.24063,,,C ,,C ,,,,0.0,-23.24003
2015-11-17 00:00:00.0,21.77847,27.3,18.8,,18.8,,24.07014,,18.6,,0.0,5.0,1.5,,,21.94342,86,85,18.97886,,,C ,,C ,,,,0.0,-23.90403
2015-11-18 00:00:00.0,19.9632,24.4,16.8,,16.3,,22.8861,,16.4,,0.5,0.5,0.25,,,19.71709,87,85,17.27701,,,C ,,C ,,,,0.0,-20.50102
2015-11-19 00:00:00.0,16.3993,20.8,11.6,,11.1,,20.89301,,11.0,,17.25,17.0,4.0,,,17.28741,97,96,15.03278,,,C ,,C ,,,,0.0,-6.307992
2015-11-20 00:00:00.0,16.0125,23.2,9.3,,8.5,,20.32431,,8.5,,0.0,0.25,0.25,,,10.6411,63,58,7.673544,,,C ,,C ,,,,0.0,-7.469998
2015-11-21 00:00:00.0,18.36181,25.8,12.0,,11.3,,21.13681,,11.3,,0.0,0.0,0.0,,,11.28449,55,47,8.657169,,,C ,,C ,,,,0.0,-13.19701
2015-11-22 00:00:00.0,20.76597,29.4,12.6,,11.7,,22.50416,,11.7,,0.0,0.0,0.0,,,14.79288,62,50,12.80116,,,C ,,C ,,,,0.0,-17.67902
2015-11-23 00:00:00.0,20.08264,27.1,15.6,,15.4,,22.58264,,15.3,,0.0,0.0,0.0,,,15.68209,68,62,13.68526,,,C ,,C ,,,,0.0,-19.83702
